ticker,yes_bid,yes_ask,last_price,volume
KXNFLPASSTDS-26SEP24ATLGB-GBJLOVE10-1,0.8300,0.8600,0.8600,12717.21
KXNFLPASSTDS-26SEP24ATLGB-ATLMPENIX9-3,0.0800,0.0900,0.0900,17109.40
KXNFLPASSTDS-26SEP24ATLGB-GBJLOVE10-5,0.0100,0.0300,0.0400,19.00
KXNFLPASSTDS-26SEP24ATLGB-GBJLOVE10-4,0.0700,0.0800,0.0800,20157.74
KXNFLPASSTDS-26SEP24ATLGB-ATLMPENIX9-4,0.0100,0.0400,0.0400,1373.18
KXNFLPASSTDS-26SEP24ATLGB-GBJLOVE10-3,0.2200,0.2300,0.2100,18823.56
KXNFLPASSTDS-26SEP24ATLGB-ATLMPENIX9-1,0.6800,0.7000,0.6900,495.72
KXNFLPASSTDS-26SEP24ATLGB-ATLMPENIX9-2,0.3000,0.3100,0.3100,6634.12
KXNFLPASSTDS-26SEP24ATLGB-GBJLOVE10-2,0.5100,0.5300,0.5300,27570.34
