ticker,yes_bid,yes_ask,last_price,volume
KXNFLRECYDS-26SEP27CARCLE-CLEDBOSTON12-50,0.4800,0.4900,0.5000,813.64
KXNFLRECYDS-26SEP27CARCLE-CLEDBOSTON12-60,0.3500,0.3800,0.3500,8.00
KXNFLRECYDS-26SEP27CARCLE-CLEQJUDKINS10-40,0.1100,0.1200,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CLEHFANNIN44-40,0.4500,0.4800,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CLEDBOSTON12-110,0.0500,0.1000,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-25,0.8100,0.8500,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CARDWALLER88-50,0.0700,0.1400,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-120,0.0500,0.1100,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-150,0.0200,0.0400,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-100,0.0900,0.2000,0.1100,30.01
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-90,0.1400,0.2600,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CLEHFANNIN44-60,0.2100,0.2500,0.2100,10.01
KXNFLRECYDS-26SEP27CARCLE-CLEQJUDKINS10-50,0.0500,0.0700,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CLEDBOSTON12-80,0.1800,0.2300,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CLEHFANNIN44-80,0.0700,0.1200,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-50,0.5700,0.6100,0.6200,15.62
KXNFLRECYDS-26SEP27CARCLE-CARDWALLER88-25,0.3100,0.4300,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CLEHFANNIN44-90,0.0400,0.0900,0.0000,0.00
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-60,0.4600,0.5100,0.5100,18.85
KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-80,0.2700,0.3200,0.2800,2.00
KXNFLRECYDS-26SEP27CARCLE-CLEDBOSTON12-90,0.1200,0.1600,0.0000,0.00
