ticker,yes_bid,yes_ask,last_price,volume
KXNFLSPREAD-26SEP27SEAWAS-WAS11,0.0500,0.0700,0.0300,5.14
KXNFLSPREAD-26SEP27SEAWAS-WAS3,0.1900,0.2100,0.0800,5.40
KXNFLSPREAD-26SEP27SEAWAS-WAS14,0.0400,0.0500,0.0300,5.14
KXNFLSPREAD-26SEP27SEAWAS-SEA14,0.3300,0.3400,0.3400,8469.77
KXNFLSPREAD-26SEP27SEAWAS-SEA2,0.7200,0.7400,0.7300,79.67
KXNFLSPREAD-26SEP27SEAWAS-WAS2,0.2100,0.2300,0.2400,352.32
KXNFLSPREAD-26SEP27SEAWAS-SEA7,0.5400,0.5500,0.5500,49623.13
KXNFLSPREAD-26SEP27SEAWAS-WAS5,0.1300,0.1500,0.1800,44.24
KXNFLSPREAD-26SEP27SEAWAS-SEA24,0.1000,0.1200,0.1200,479.70
KXNFLSPREAD-26SEP27SEAWAS-SEA28,0.0500,0.0600,0.0700,4221.79
KXNFLSPREAD-26SEP27SEAWAS-SEA11,0.3800,0.3900,0.3900,3460.37
KXNFLSPREAD-26SEP27SEAWAS-SEA4,0.6200,0.6300,0.6300,1255.81
KXNFLSPREAD-26SEP27SEAWAS-SEA15,0.2600,0.2700,0.2700,1709.81
KXNFLSPREAD-26SEP27SEAWAS-SEA5,0.5900,0.6100,0.6100,731.51
KXNFLSPREAD-26SEP27SEAWAS-WAS7,0.1000,0.1200,0.1100,235.04
KXNFLSPREAD-26SEP27SEAWAS-WAS15,0.0400,0.0500,0.0500,2192.84
KXNFLSPREAD-26SEP27SEAWAS-SEA18,0.2200,0.2400,0.2400,4694.83
KXNFLSPREAD-26SEP27SEAWAS-SEA10,0.4200,0.4300,0.4300,10663.98
KXNFLSPREAD-26SEP27SEAWAS-WAS8,0.0700,0.0900,0.0800,35.03
KXNFLSPREAD-26SEP27SEAWAS-WAS6,0.1200,0.1400,0.1300,65.14
KXNFLSPREAD-26SEP27SEAWAS-SEA17,0.2500,0.2700,0.2700,2424.22
KXNFLSPREAD-26SEP27SEAWAS-SEA6,0.5800,0.5900,0.5900,2594.32
KXNFLSPREAD-26SEP27SEAWAS-SEA8,0.4500,0.4600,0.4600,26318.19
KXNFLSPREAD-26SEP27SEAWAS-WAS10,0.0700,0.0800,0.0800,40.22
KXNFLSPREAD-26SEP27SEAWAS-SEA21,0.1700,0.1800,0.1800,3772.99
KXNFLSPREAD-26SEP27SEAWAS-WAS4,0.1700,0.1800,0.2000,24.73
KXNFLSPREAD-26SEP27SEAWAS-SEA3,0.7000,0.7200,0.7200,5201.26
