ticker,yes_bid,yes_ask,last_price,volume
KXNFLTOTAL-26SEP27NYJDET-52,0.3900,0.4100,0.4000,23.00
KXNFLTOTAL-26SEP27NYJDET-64,0.1300,0.1400,0.1300,297.28
KXNFLTOTAL-26SEP27NYJDET-70,0.0500,0.0700,0.0500,13490.07
KXNFLTOTAL-26SEP27NYJDET-48,0.5200,0.5300,0.5300,15189.92
KXNFLTOTAL-26SEP27NYJDET-40,0.7500,0.7600,0.7700,21.00
KXNFLTOTAL-26SEP27NYJDET-31,0.9200,0.9300,0.9200,558.72
KXNFLTOTAL-26SEP27NYJDET-67,0.0900,0.1000,0.0900,6322.22
KXNFLTOTAL-26SEP27NYJDET-34,0.8700,0.8900,0.8500,150.00
KXNFLTOTAL-26SEP27NYJDET-37,0.8200,0.8400,0.0000,0.00
KXNFLTOTAL-26SEP27NYJDET-50,0.4500,0.4700,0.4700,804.08
KXNFLTOTAL-26SEP27NYJDET-46,0.6000,0.6100,0.6100,652.06
KXNFLTOTAL-26SEP27NYJDET-49,0.4900,0.5000,0.5000,70214.66
KXNFLTOTAL-26SEP27NYJDET-55,0.3100,0.3200,0.3100,753.00
KXNFLTOTAL-26SEP27NYJDET-43,0.6700,0.6800,0.6700,48.70
KXNFLTOTAL-26SEP27NYJDET-51,0.4200,0.4300,0.4300,441.51
KXNFLTOTAL-26SEP27NYJDET-47,0.5600,0.5700,0.5600,572.43
KXNFLTOTAL-26SEP27NYJDET-58,0.2400,0.2500,0.2200,1.00
KXNFLTOTAL-26SEP27NYJDET-28,0.9500,0.9700,0.9500,1148.98
KXNFLTOTAL-26SEP27NYJDET-61,0.1900,0.2000,0.2000,396.19
