ticker,yes_bid,yes_ask,last_price,volume
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-60,0.5400,0.5600,0.5500,272.61
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-120,0.0700,0.0800,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINJBURROW9-20,0.1300,0.1400,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINSPERINE34-10,0.6200,0.6400,0.6300,161.46
KXNFLRSHYDS-26SEP27CINPIT-CINJBURROW9-30,0.0300,0.0700,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINJBURROW9-25,0.0700,0.0900,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-PITARODGERS8-15,0.0900,0.1000,0.0900,1382.55
KXNFLRSHYDS-26SEP27CINPIT-CINJBURROW9-10,0.3500,0.3600,0.3600,16.18
KXNFLRSHYDS-26SEP27CINPIT-CINSPERINE34-50,0.0300,0.0600,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINJBURROW9-15,0.2100,0.2300,0.2200,97.27
KXNFLRSHYDS-26SEP27CINPIT-CINSPERINE34-25,0.2500,0.2700,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINSPERINE34-30,0.1800,0.2000,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-PITARODGERS8-10,0.1800,0.1900,0.1800,4047.14
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-70,0.4200,0.4400,0.4300,383.53
KXNFLRSHYDS-26SEP27CINPIT-CINSPERINE34-20,0.3500,0.3800,0.3700,12.94
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-40,0.7700,0.7900,0.7900,42.57
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-90,0.2300,0.2400,0.2400,176.93
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-100,0.1600,0.1800,0.1800,153.96
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-50,0.6600,0.6800,0.6700,159.30
KXNFLRSHYDS-26SEP27CINPIT-CINSPERINE34-40,0.0700,0.1100,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-130,0.0400,0.0500,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-80,0.3100,0.3300,0.3200,52.91
KXNFLRSHYDS-26SEP27CINPIT-PITARODGERS8-20,0.0500,0.0600,0.0600,874.83
KXNFLRSHYDS-26SEP27CINPIT-CINCBROWN30-110,0.1100,0.1200,0.0000,0.00
KXNFLRSHYDS-26SEP27CINPIT-CINSPERINE34-15,0.4800,0.5000,0.5100,37.95
