ticker,yes_bid,yes_ask,last_price,volume
KXNFLGAME-26OCT04KCLV-KC,0.6800,0.7000,0.7000,2247.49
KXNFLGAME-26OCT04KCLV-LV,0.3100,0.3300,0.3300,5092.30
