ticker,yes_bid,yes_ask,last_price,volume
KXNFLRECYDS-26SEP27BALDAL-BALJHILL43-15,0.4600,0.4800,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-100,0.1600,0.1900,0.1900,1137.13
KXNFLRECYDS-26SEP27BALDAL-DALJFERGUSON87-70,0.0400,0.0900,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALJWILLIAMS33-15,0.5100,0.5200,0.5200,834.22
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-140,0.0300,0.0400,0.0400,100.27
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-130,0.0200,0.0400,0.0400,70.27
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-50,0.3400,0.3600,0.4000,1032.13
KXNFLRECYDS-26SEP27BALDAL-BALJHILL43-25,0.2700,0.2800,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-40,0.7100,0.7400,0.7400,13.15
KXNFLRECYDS-26SEP27BALDAL-DALRFLOURNOY19-40,0.3500,0.3600,0.3600,372.20
KXNFLRECYDS-26SEP27BALDAL-BALDHENRY22-15,0.3700,0.4000,0.4000,49.74
KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-90,0.4200,0.4400,0.4300,42.51
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-50,0.4000,0.4400,0.4500,277.11
KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-170,0.0300,0.0500,0.0500,37.50
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-150,0.0200,0.0500,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALJFERGUSON87-80,0.0200,0.0600,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-100,0.0300,0.0700,0.0800,23.48
KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-150,0.0500,0.1000,0.1100,42.78
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-130,0.0400,0.0900,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-90,0.0500,0.0900,0.1100,17.11
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-140,0.0300,0.0700,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALRFLOURNOY19-90,0.0200,0.0600,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-120,0.0700,0.1200,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALCMOORE17-60,0.0700,0.1300,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALLWESTER10-50,0.0800,0.1500,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-90,0.1000,0.1300,0.1500,18.87
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-80,0.0800,0.1300,0.1500,12.58
KXNFLRECYDS-26SEP27BALDAL-BALDHENRY22-25,0.1900,0.2300,0.2300,20.81
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-120,0.0200,0.0700,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALRFLOURNOY19-15,0.7300,0.7500,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALJHILL43-70,0.0200,0.0500,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-15,0.7900,0.8400,0.8400,2.17
KXNFLRECYDS-26SEP27BALDAL-BALDHENRY22-50,0.0300,0.0600,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALLWESTER10-80,0.0200,0.0600,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-110,0.0200,0.0800,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALJWILLIAMS33-40,0.1300,0.1500,0.1300,3065.84
KXNFLRECYDS-26SEP27BALDAL-BALDHENRY22-10,0.4900,0.5200,0.5200,238.79
KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-110,0.2300,0.2800,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALJHILL43-50,0.0500,0.0700,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALCMOORE17-70,0.0300,0.0900,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-110,0.0200,0.0700,0.0700,26.82
KXNFLRECYDS-26SEP27BALDAL-BALJHILL43-40,0.1100,0.1300,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALLWESTER10-40,0.1500,0.1800,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-25,0.6600,0.7100,0.7100,28.22
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-25,0.6600,0.7200,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALMANDREWS89-70,0.1500,0.1800,0.1800,1354.46
KXNFLRECYDS-26SEP27BALDAL-DALRFLOURNOY19-25,0.5700,0.5800,0.6100,524.44
KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-120,0.1700,0.2100,0.2200,60.33
KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-50,0.7700,0.8000,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALCMOORE17-15,0.4500,0.5900,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-BALJHILL43-60,0.0200,0.0700,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-100,0.3300,0.3500,0.3400,549.04
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-70,0.2200,0.2600,0.2600,116.54
KXNFLRECYDS-26SEP27BALDAL-BALRBATEMAN7-60,0.3000,0.3500,0.3000,99.38
KXNFLRECYDS-26SEP27BALDAL-DALJWILLIAMS33-25,0.3100,0.3300,0.3300,37.91
KXNFLRECYDS-26SEP27BALDAL-BALLWESTER10-70,0.0200,0.0700,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-70,0.4100,0.4200,0.4200,834.17
KXNFLRECYDS-26SEP27BALDAL-DALRFLOURNOY19-70,0.0700,0.1000,0.0000,0.00
KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-25,0.8400,0.8800,0.8800,14.12
