ticker,yes_bid,yes_ask,last_price,volume
KXNFLSPREAD-26SEP27MINTB-MIN11,0.1800,0.2000,0.0000,0.00
KXNFLSPREAD-26SEP27MINTB-TB3,0.4200,0.4300,0.4300,84.95
KXNFLSPREAD-26SEP27MINTB-MIN7,0.3100,0.3300,0.3300,544.27
KXNFLSPREAD-26SEP27MINTB-TB11,0.1400,0.1700,0.0000,0.00
KXNFLSPREAD-26SEP27MINTB-MIN8,0.2600,0.2800,0.2800,984.72
KXNFLSPREAD-26SEP27MINTB-MIN15,0.1100,0.1300,0.1400,2303.63
KXNFLSPREAD-26SEP27MINTB-TB10,0.1600,0.1900,0.0000,0.00
KXNFLSPREAD-26SEP27MINTB-TB15,0.0800,0.1000,0.0000,0.00
KXNFLSPREAD-26SEP27MINTB-TB5,0.3000,0.3100,0.3000,85.38
KXNFLSPREAD-26SEP27MINTB-MIN5,0.3500,0.3600,0.3600,110.28
KXNFLSPREAD-26SEP27MINTB-MIN4,0.3800,0.3900,0.3900,26150.15
KXNFLSPREAD-26SEP27MINTB-MIN10,0.2200,0.2400,0.2300,463.55
KXNFLSPREAD-26SEP27MINTB-MIN2,0.4800,0.4900,0.4800,21387.96
KXNFLSPREAD-26SEP27MINTB-MIN14,0.1400,0.1600,0.2400,3833.43
KXNFLSPREAD-26SEP27MINTB-MIN21,0.0500,0.0600,0.0700,2585.71
KXNFLSPREAD-26SEP27MINTB-TB6,0.2800,0.3000,0.3000,169.30
KXNFLSPREAD-26SEP27MINTB-MIN17,0.0900,0.1100,0.1100,14.00
KXNFLSPREAD-26SEP27MINTB-MIN3,0.4600,0.4700,0.4600,5396.36
KXNFLSPREAD-26SEP27MINTB-TB4,0.3500,0.3600,0.3400,285.34
KXNFLSPREAD-26SEP27MINTB-MIN6,0.3500,0.3600,0.3600,1217.22
KXNFLSPREAD-26SEP27MINTB-MIN18,0.0700,0.0900,0.0000,0.00
KXNFLSPREAD-26SEP27MINTB-TB14,0.1000,0.1200,0.0000,0.00
KXNFLSPREAD-26SEP27MINTB-TB8,0.2100,0.2200,0.0000,0.00
KXNFLSPREAD-26SEP27MINTB-TB7,0.2600,0.2700,0.2800,32.00
KXNFLSPREAD-26SEP27MINTB-TB2,0.4500,0.4600,0.4500,480.57
