event,series,ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,status,close_time,pulled_at
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENGHELM84-70,Gunnar Helm: 70+ receiving yards,0.0200,0.0700,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCRIDLEY0-15,Calvin Ridley: 15+ receiving yards,0.4800,0.5100,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENWROBINSON4-60,Wan'Dale Robinson: 60+ receiving yards,0.1500,0.1900,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENGHELM84-25,Gunnar Helm: 25+ receiving yards,0.4500,0.4600,0.4500,539.32,539.32,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGMFIELDS88-25,Malachi Fields: 25+ receiving yards,0.3400,0.4900,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENGHELM84-80,Gunnar Helm: 80+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGCSKATTEBO44-60,Cam Skattebo: 60+ receiving yards,0.0200,0.0700,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGCSKATTEBO44-40,Cam Skattebo: 40+ receiving yards,0.0300,0.1200,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-25,Carnell Tate: 25+ receiving yards,0.6700,0.7000,0.6400,689.58,689.58,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENEAYOMANOR5-60,Elic Ayomanor: 60+ receiving yards,0.0200,0.1000,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-80,Carnell Tate: 80+ receiving yards,0.0800,0.1500,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCRIDLEY0-40,Calvin Ridley: 40+ receiving yards,0.1400,0.1900,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-60,Carnell Tate: 60+ receiving yards,0.2200,0.2700,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGILIKELY9-15,Isaiah Likely: 15+ receiving yards,0.7700,0.8700,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENWROBINSON4-25,Wan'Dale Robinson: 25+ receiving yards,0.5700,0.6300,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-90,Carnell Tate: 90+ receiving yards,0.0400,0.1100,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENEAYOMANOR5-50,Elic Ayomanor: 50+ receiving yards,0.0600,0.1400,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGCSKATTEBO44-25,Cam Skattebo: 25+ receiving yards,0.1600,0.2500,0.1600,1.00,1.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-15,Carnell Tate: 15+ receiving yards,0.8000,0.8400,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCRIDLEY0-25,Calvin Ridley: 25+ receiving yards,0.3000,0.3400,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-70,Carnell Tate: 70+ receiving yards,0.1400,0.2000,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENEAYOMANOR5-40,Elic Ayomanor: 40+ receiving yards,0.1300,0.2000,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENWROBINSON4-15,Wan'Dale Robinson: 15+ receiving yards,0.7400,0.7900,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGDMOONEY17-70,Darnell Mooney: 70+ receiving yards,0.0200,0.0700,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGDMOONEY17-50,Darnell Mooney: 50+ receiving yards,0.0800,0.1400,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGDMOONEY17-40,Darnell Mooney: 40+ receiving yards,0.1600,0.2000,0.2000,29.59,29.59,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENEAYOMANOR5-25,Elic Ayomanor: 25+ receiving yards,0.3100,0.3500,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-40,Carnell Tate: 40+ receiving yards,0.4500,0.5000,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGILIKELY9-100,Isaiah Likely: 100+ receiving yards,0.0200,0.0900,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGDMOONEY17-15,Darnell Mooney: 15+ receiving yards,0.5100,0.5400,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGDMOONEY17-25,Darnell Mooney: 25+ receiving yards,0.3200,0.3700,0.3700,388.27,388.27,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENWROBINSON4-40,Wan'Dale Robinson: 40+ receiving yards,0.3500,0.3900,0.3500,4.01,4.01,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGMFIELDS88-80,Malachi Fields: 80+ receiving yards,0.0200,0.0700,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGMFIELDS88-70,Malachi Fields: 70+ receiving yards,0.0200,0.1000,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENWROBINSON4-70,Wan'Dale Robinson: 70+ receiving yards,0.0900,0.1300,0.0900,3.03,3.02,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENWROBINSON4-50,Wan'Dale Robinson: 50+ receiving yards,0.2400,0.2800,0.2400,30.00,30.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENWROBINSON4-80,Wan'Dale Robinson: 80+ receiving yards,0.0400,0.1000,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENGHELM84-15,Gunnar Helm: 15+ receiving yards,0.6600,0.6800,0.6600,3.00,3.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENEAYOMANOR5-15,Elic Ayomanor: 15+ receiving yards,0.4800,0.5300,0.5200,18.60,18.60,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-TENCRIDLEY0-60,Calvin Ridley: 60+ receiving yards,0.0300,0.1000,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGCSKATTEBO44-50,Cam Skattebo: 50+ receiving yards,0.0200,0.0900,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGILIKELY9-40,Isaiah Likely: 40+ receiving yards,0.4800,0.5400,0.4800,543.42,543.42,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP27TENNYG,KXNFLRECYDS,KXNFLRECYDS-26SEP27TENNYG-NYGILIKELY9-60,Isaiah Likely: 60+ receiving yards,0.2100,0.2900,0.2200,3.01,3.01,active,2026-09-29T17:00:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-40,Dontayvion Wicks: 40+ receiving yards,0.4600,0.5100,0.5400,30.85,30.85,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-40,DeVonta Smith: 40+ receiving yards,0.7600,0.8300,0.8100,13.00,13.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-160,DeVonta Smith: 160+ receiving yards,0.0200,0.0500,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-60,Dontayvion Wicks: 60+ receiving yards,0.1600,0.3200,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-90,Dontayvion Wicks: 90+ receiving yards,0.0500,0.1100,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-15,Dontayvion Wicks: 15+ receiving yards,0.7500,0.8100,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-80,Dontayvion Wicks: 80+ receiving yards,0.0900,0.1500,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-100,DeVonta Smith: 100+ receiving yards,0.1900,0.2500,0.2400,1.00,1.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-90,DeVonta Smith: 90+ receiving yards,0.2600,0.3400,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-50,Dontayvion Wicks: 50+ receiving yards,0.3300,0.3900,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-80,DeVonta Smith: 80+ receiving yards,0.3600,0.4200,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-70,Dontayvion Wicks: 70+ receiving yards,0.1500,0.2100,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-140,DeVonta Smith: 140+ receiving yards,0.0200,0.0700,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-50,DeVonta Smith: 50+ receiving yards,0.6500,0.7500,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-70,DeVonta Smith: 70+ receiving yards,0.4700,0.5600,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-110,DeVonta Smith: 110+ receiving yards,0.1300,0.2200,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-120,DeVonta Smith: 120+ receiving yards,0.0700,0.1400,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-110,Dontayvion Wicks: 110+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-150,DeVonta Smith: 150+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-25,Dontayvion Wicks: 25+ receiving yards,0.5700,0.7300,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-60,DeVonta Smith: 60+ receiving yards,0.5600,0.6200,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDSMITH6-130,DeVonta Smith: 130+ receiving yards,0.0400,0.1000,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRECYDS-26SEP28PHICHI,KXNFLRECYDS,KXNFLRECYDS-26SEP28PHICHI-PHIDWICKS13-100,Dontayvion Wicks: 100+ receiving yards,0.0500,0.0800,0.0000,0.00,0.00,active,2026-10-01T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLMPENIX9-20,Michael Penix Jr.: 20+ rushing yards,0.1000,0.1200,0.1200,2137.15,2137.15,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBMLLOYD32-25,MarShawn Lloyd: 25+ rushing yards,0.5000,0.5100,0.5100,2356.11,2324.64,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBJLOVE10-20,Jordan Love: 20+ rushing yards,0.1900,0.2000,0.2000,325.00,325.00,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBCBROOKS30-50,Chris Brooks: 50+ rushing yards,0.0700,0.0800,0.0700,25078.72,24995.11,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBKJOHNSON26-40,Kaleb Johnson: 40+ rushing yards,0.4600,0.4700,0.4800,30606.79,29979.30,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON7-80,Bijan Robinson: 80+ rushing yards,0.4700,0.4800,0.4700,31699.84,25449.51,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBMLLOYD32-90,MarShawn Lloyd: 90+ rushing yards,0.0300,0.0400,0.0400,1467.42,1467.42,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON7-150,Bijan Robinson: 150+ rushing yards,0.0400,0.0500,0.0400,438.07,407.69,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBKJOHNSON26-30,Kaleb Johnson: 30+ rushing yards,0.6000,0.6100,0.6100,15919.38,15823.64,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBCBROOKS30-60,Chris Brooks: 60+ rushing yards,0.0500,0.0600,0.0500,23423.71,22830.29,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON7-160,Bijan Robinson: 160+ rushing yards,0.0300,0.0400,0.0500,1543.69,1543.69,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBKJOHNSON26-90,Kaleb Johnson: 90+ rushing yards,0.0600,0.0700,0.0700,14039.22,13882.41,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON7-60,Bijan Robinson: 60+ rushing yards,0.6700,0.6900,0.6900,3800.51,3314.06,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON7-90,Bijan Robinson: 90+ rushing yards,0.3700,0.3800,0.3800,2641.04,2615.82,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON15-60,Brian Robinson: 60+ rushing yards,0.0300,0.0600,0.0000,0.00,0.00,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLMPENIX9-30,Michael Penix Jr.: 30+ rushing yards,0.0400,0.0600,0.0500,357.27,357.27,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBCBROOKS30-40,Chris Brooks: 40+ rushing yards,0.0900,0.1000,0.0900,15892.77,15772.30,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON15-50,Brian Robinson: 50+ rushing yards,0.0900,0.1000,0.0800,3.84,2.68,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON15-10,Brian Robinson: 10+ rushing yards,0.7900,0.8100,0.8000,445.00,445.00,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBCBROOKS30-10,Chris Brooks: 10+ rushing yards,0.6300,0.6400,0.6500,193.89,193.89,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLMPENIX9-15,Michael Penix Jr.: 15+ rushing yards,0.1800,0.2000,0.1800,4173.36,4013.95,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBJLOVE10-15,Jordan Love: 15+ rushing yards,0.2800,0.2900,0.2900,789.30,781.30,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBCBROOKS30-20,Chris Brooks: 20+ rushing yards,0.3600,0.3700,0.3800,550.52,493.80,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLBROBINSON7-50,Bijan Robinson: 50+ rushing yards,0.7900,0.8000,0.7800,2943.92,2517.88,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBKJOHNSON26-50,Kaleb Johnson: 50+ rushing yards,0.3100,0.3200,0.3100,13638.94,13558.94,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBMLLOYD32-50,MarShawn Lloyd: 50+ rushing yards,0.1400,0.1600,0.1600,1143.71,1143.71,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-ATLMPENIX9-25,Michael Penix Jr.: 25+ rushing yards,0.0600,0.0800,0.0700,17.41,17.41,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBKJOHNSON26-15,Kaleb Johnson: 15+ rushing yards,0.8400,0.8500,0.8400,3825.31,3825.31,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBKJOHNSON26-20,Kaleb Johnson: 20+ rushing yards,0.7600,0.7700,0.7700,2880.32,2580.32,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
KXNFLRSHYDS-26SEP24ATLGB,KXNFLRSHYDS,KXNFLRSHYDS-26SEP24ATLGB-GBCBROOKS30-30,Chris Brooks: 30+ rushing yards,0.2000,0.2100,0.2100,2248.99,2248.99,active,2026-09-27T00:15:00Z,2026-09-24T16:14:26+00:00
