player_id,first_name,last_name,team,pos,gp,gs,off_snp,tm_off_snp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_sack,rush_att,rush_yd,rush_td,rec,rec_tgt,rec_yd,rec_td,rec_air_yd,rec_rz_tgt,fum_lost,pass_2pt,rush_2pt,rec_2pt,rec_fd,rush_fd,pass_fd,fgm,fga,xpm,xpa,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,pts_allow,sack,int,fum_rec,def_td,safe,blk_kick,pts_ppr,pts_std
9509,Bijan,Robinson,ATL,RB,1.0,1.0,51.0,71.0,,,,,,,29.0,194.0,2.0,2.0,2.0,19.0,,-10.0,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,35.3,33.3
8154,Brian,Robinson,ATL,RB,1.0,,19.0,71.0,,,,,,,10.0,50.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,11.0,11.0
11581,MarShawn,Lloyd,GB,RB,1.0,1.0,15.0,66.0,,,,,,,4.0,11.0,,2.0,3.0,7.0,,-10.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.8,1.8
12504,Kaleb,Johnson,GB,RB,1.0,,24.0,66.0,,,,,,,4.0,6.0,,1.0,3.0,10.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.6,1.6
11370,Chris,Brooks,GB,RB,1.0,,27.0,66.0,,,,,,,,,,1.0,1.0,4.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.4
7608,Khalil,Herbert,ATL,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,Pierre,Strong,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,Josh,Jacobs,GB,RB,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13949,Damon,Bankston,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13595,Cash,Jones,ATL,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7593,Trey,Sermon,ATL,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
