player_id,first_name,last_name,team,pos,gp,gs,off_snp,tm_off_snp,pass_att,pass_cmp,pass_yd,pass_td,pass_int,pass_sack,rush_att,rush_yd,rush_td,rec,rec_tgt,rec_yd,rec_td,rec_air_yd,rec_rz_tgt,fum_lost,pass_2pt,rush_2pt,rec_2pt,rec_fd,rush_fd,pass_fd,fgm,fga,xpm,xpa,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,pts_allow,sack,int,fum_rec,def_td,safe,blk_kick,pts_ppr,pts_std
10218,Xavier,Hutchinson,HOU,WR,1.0,1.0,65.0,80.0,,,,,,,,,,3.0,9.0,37.0,,25.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,6.7,3.7
9504,Kayshon,Boutte,HOU,WR,1.0,1.0,58.0,80.0,,,,,,,,,,3.0,5.0,37.0,,35.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,6.7,3.7
5872,Deebo,Samuel,SF,WR,1.0,1.0,31.0,52.0,,,,,,,1.0,4.0,,3.0,4.0,31.0,,15.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,6.5,3.5
11635,Ladd,McConkey,LAC,WR,1.0,,31.0,68.0,,,,,,,,,,3.0,3.0,35.0,,34.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,6.5,3.5
3286,Demarcus,Robinson,SF,WR,1.0,,16.0,52.0,,,,,,,,,,3.0,3.0,34.0,,27.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,6.4,3.4
12509,Tre',Harris,LAC,WR,1.0,1.0,56.0,68.0,,,,,,,,,,1.0,3.0,53.0,,20.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,6.3,5.3
12519,Luther,Burden,CHI,WR,1.0,1.0,42.0,74.0,,,,,,,,,,3.0,7.0,32.0,,27.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,6.2,3.2
12485,Tez,Johnson,TB,WR,1.0,,19.0,65.0,,,,,,,,,,1.0,4.0,49.0,,43.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,5.9,4.9
13279,Carnell,Tate,TEN,WR,1.0,1.0,40.0,53.0,,,,,,,,,,3.0,5.0,27.0,,25.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.7,2.7
11629,Devontez,Walker,BAL,WR,1.0,,17.0,58.0,,,,,,,,,,1.0,2.0,47.0,,46.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.7,4.7
4981,Calvin,Ridley,TEN,WR,1.0,1.0,33.0,53.0,,,,,,,,,,2.0,2.0,35.0,,27.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,5.5,3.5
5045,Courtland,Sutton,DEN,WR,1.0,1.0,45.0,62.0,,,,,,,,,,3.0,4.0,25.0,,23.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,5.5,2.5
13301,Antonio,Williams,WAS,WR,1.0,,35.0,71.0,1.0,,,,,,,,,3.0,3.0,24.0,,16.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.4,2.4
12536,Jaylin,Noel,HOU,WR,1.0,,48.0,80.0,,,,,,,1.0,13.0,,1.0,5.0,31.0,,31.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,5.4,4.4
11056,Jared,Wayne,HOU,WR,1.0,,,,,,,,,,,,,2.0,7.0,33.0,,16.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,5.3,3.3
8148,Jameson,Williams,DET,WR,1.0,1.0,63.0,65.0,,,,,,,,,,2.0,4.0,33.0,,32.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,5.3,3.3
13285,Malachi,Fields,NYG,WR,1.0,,47.0,58.0,,,,,,,,,,2.0,6.0,30.0,,24.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,5.0,3.0
13317,Ted,Hurst,TB,WR,1.0,1.0,48.0,65.0,,,,,,,,,,2.0,7.0,27.0,,25.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,4.7,2.7
12535,Isaac,TeSlaa,DET,WR,1.0,1.0,49.0,65.0,,,,,,,,,,2.0,5.0,26.0,,22.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,4.6,2.6
12483,Jack,Bech,LV,WR,1.0,1.0,34.0,63.0,,,,,,,,,,2.0,2.0,25.0,,18.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.5,2.5
9756,Jordan,Addison,MIN,WR,1.0,1.0,46.0,52.0,,,,,,,,,,2.0,5.0,21.0,,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.1,2.1
7587,Dyami,Brown,WAS,WR,1.0,1.0,39.0,71.0,1.0,1.0,,,,,,,,4.0,6.0,21.0,,18.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,4.1,0.1
4039,Cooper,Kupp,SEA,WR,1.0,,30.0,70.0,,,,,,,,,,2.0,2.0,20.0,,14.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,2.0
13296,Caleb,Douglas,MIA,WR,1.0,1.0,51.0,59.0,,,,,,,,,,2.0,3.0,19.0,,13.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,3.9,1.9
4177,Mack,Hollins,NE,WR,1.0,,39.0,55.0,,,,,,,,,,2.0,2.0,18.0,,12.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.8,1.8
5947,Jakobi,Meyers,JAX,WR,1.0,1.0,53.0,59.0,,,,,,,,,,1.0,1.0,28.0,,21.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.8,2.8
10232,Michael,Wilson,ARI,WR,1.0,1.0,47.0,50.0,,,,,,,,,,2.0,7.0,18.0,,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.8,1.8
8527,Dareke,Young,LV,WR,1.0,,12.0,63.0,,,,,,,,,,1.0,1.0,27.0,,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.7,2.7
11627,Troy,Franklin,DEN,WR,1.0,,13.0,62.0,,,,,,,,,,1.0,2.0,27.0,,26.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,3.7,2.7
13320,Zachariah,Branch,ATL,WR,1.0,,14.0,69.0,,,,,,,,,,2.0,2.0,14.0,,-7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.4,1.4
4454,Kendrick,Bourne,ARI,WR,1.0,,30.0,50.0,,,,,,,,,,2.0,3.0,11.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,3.1,1.1
8119,Jahan,Dotson,ATL,WR,1.0,1.0,52.0,69.0,,,,,,,,,,2.0,4.0,11.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.1,1.1
7562,Tutu,Atwell,LAR,WR,1.0,,11.0,62.0,,,,,,,,,,1.0,2.0,19.0,,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.9,1.9
5773,KhaDarel,Hodge,SF,WR,1.0,,20.0,52.0,,,,,,,,,,1.0,1.0,18.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.8
8168,Skyy,Moore,GB,WR,1.0,,21.0,59.0,,,,,,,,,,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.6
9754,Quentin,Johnston,LAC,WR,1.0,,55.0,68.0,,,,,,,1.0,7.0,,1.0,5.0,7.0,,-4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.4,1.4
12699,LaJohntay,Wester,BAL,WR,1.0,,31.0,58.0,,,,,,,,,,1.0,2.0,14.0,,-5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.4,1.4
13380,Brenen,Thompson,LAC,WR,1.0,,12.0,68.0,,,,,,,,,,1.0,3.0,13.0,,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.3,1.3
12718,Konata,Mumpfield,LAR,WR,1.0,,43.0,62.0,,,,,,,,,,1.0,2.0,12.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.2,1.2
8142,Alec,Pierce,IND,WR,1.0,1.0,17.0,65.0,,,,,,,,,,1.0,1.0,11.0,,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.1,1.1
12547,Kyle,Williams,NE,WR,1.0,,11.0,55.0,,,,,,,,,,1.0,2.0,10.0,,9.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0
12503,Isaiah,Bond,CLE,WR,1.0,,4.0,58.0,,,,,,,,,,1.0,1.0,10.0,,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0
8126,Wan'Dale,Robinson,TEN,WR,1.0,,28.0,53.0,,,,,,,,,,1.0,1.0,9.0,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.9,0.9
